Nose,1631720526048,-0.103,-0.262,0.747
Spine,1631720526048,-0.041,-0.101,0.803
Right Shoulder,1631720526048,-0.201,-0.066,0.901
Right Elbow,1631720526048,-0.301,0.102,1.027
Right Wrist,1631720526048,-0.283,0.154,0.821
Left Shoulder,1631720526048,0.094,-0.123,0.776
Left Elbow,1631720526048,0.222,0.087,0.642
Left Wrist,1631720526048,1.553,-1.084,5.576
Right Hip,1631720526048,,,
Right Knee,1631720526048,,,
Right Ankle,1631720526048,,,
Left Hip,1631720526048,,,
Left Knee,1631720526048,,,
Left Ankle,1631720526048,,,
Right Eye,1631720526048,-0.149,-0.304,0.789
Left Eye,1631720526048,-0.077,-0.305,0.758
Left Ear,1631720526048,-0.172,-0.291,0.831
Right Ear,1631720526048,-0.013,-0.297,0.81
Nose,1631720526087,-0.102,-0.26,0.744
Spine,1631720526087,-0.041,-0.1,0.797
Right Shoulder,1631720526087,-0.201,-0.065,0.899
Right Elbow,1631720526087,-0.299,0.102,1.023
Right Wrist,1631720526087,-0.283,0.154,0.821
Left Shoulder,1631720526087,0.081,-0.124,0.777
Left Elbow,1631720526087,0.223,0.087,0.643
Left Wrist,1631720526087,14.82,-14.964,65.535
Right Hip,1631720526087,,,
Right Knee,1631720526087,,,
Right Ankle,1631720526087,,,
Left Hip,1631720526087,,,
Left Knee,1631720526087,,,
Left Ankle,1631720526087,,,
Right Eye,1631720526087,-0.15,-0.304,0.79
Left Eye,1631720526087,-0.077,-0.304,0.756
Left Ear,1631720526087,-0.172,-0.278,0.834
Right Ear,1631720526087,-0.013,-0.296,0.807
Nose,1631720526116,-0.102,-0.259,0.741
Spine,1631720526116,-0.041,-0.115,0.81
Right Shoulder,1631720526116,-0.201,-0.065,0.898
Right Elbow,1631720526116,-0.301,0.121,1.028
Right Wrist,1631720526116,-0.272,0.161,0.79
Left Shoulder,1631720526116,0.081,-0.124,0.777
Left Elbow,1631720526116,0.214,0.062,0.618
Left Wrist,1631720526116,,,
Right Hip,1631720526116,-0.078,0.192,0.509
Right Knee,1631720526116,,,
Right Ankle,1631720526116,,,
Left Hip,1631720526116,,,
Left Knee,1631720526116,,,
Left Ankle,1631720526116,,,
Right Eye,1631720526116,-0.149,-0.304,0.788
Left Eye,1631720526116,-0.077,-0.304,0.755
Left Ear,1631720526116,-0.172,-0.277,0.831
Right Ear,1631720526116,-0.012,-0.294,0.802
Nose,1631720526152,-0.101,-0.259,0.739
Spine,1631720526152,-0.041,-0.1,0.803
Right Shoulder,1631720526152,-0.18,-0.063,0.871
Right Elbow,1631720526152,-0.299,0.102,1.021
Right Wrist,1631720526152,-0.263,0.151,0.805
Left Shoulder,1631720526152,0.068,-0.124,0.782
Left Elbow,1631720526152,0.223,0.051,0.612
Left Wrist,1631720526152,0.078,-0.123,0.497
Right Hip,1631720526152,,,
Right Knee,1631720526152,,,
Right Ankle,1631720526152,,,
Left Hip,1631720526152,,,
Left Knee,1631720526152,,,
Left Ankle,1631720526152,,,
Right Eye,1631720526152,-0.15,-0.304,0.789
Left Eye,1631720526152,-0.077,-0.303,0.753
Left Ear,1631720526152,-0.17,-0.289,0.826
Right Ear,1631720526152,-0.012,-0.308,0.8
Nose,1631720526189,-0.101,-0.258,0.737
Spine,1631720526189,-0.041,-0.1,0.801
Right Shoulder,1631720526189,-0.181,-0.064,0.878
Right Elbow,1631720526189,-0.279,0.084,1.013
Right Wrist,1631720526189,-0.264,0.151,0.808
Left Shoulder,1631720526189,,,
Left Elbow,1631720526189,0.231,0.04,0.606
Left Wrist,1631720526189,0.052,-0.132,0.499
Right Hip,1631720526189,,,
Right Knee,1631720526189,,,
Right Ankle,1631720526189,,,
Left Hip,1631720526189,0.029,0.195,0.543
Left Knee,1631720526189,,,
Left Ankle,1631720526189,,,
Right Eye,1631720526189,-0.132,-0.298,0.774
Left Eye,1631720526189,-0.064,-0.302,0.75
Left Ear,1631720526189,-0.187,-0.278,0.835
Right Ear,1631720526189,-0.008,-0.199,0.517
Nose,1631720526220,-0.101,-0.258,0.737
Spine,1631720526220,-0.055,-0.1,0.803
Right Shoulder,1631720526220,-0.183,-0.08,0.886
Right Elbow,1631720526220,-0.301,0.102,1.028
Right Wrist,1631720526220,-0.279,0.152,0.81
Left Shoulder,1631720526220,0.048,-0.078,0.551
Left Elbow,1631720526220,0.228,0.029,0.597
Left Wrist,1631720526220,0.046,-0.11,0.52
Right Hip,1631720526220,-0.077,0.189,0.502
Right Knee,1631720526220,,,
Right Ankle,1631720526220,,,
Left Hip,1631720526220,,,
Left Knee,1631720526220,,,
Left Ankle,1631720526220,,,
Right Eye,1631720526220,-0.149,-0.304,0.788
Left Eye,1631720526220,-0.053,-0.211,0.524
Left Ear,1631720526220,-0.17,-0.288,0.824
Right Ear,1631720526220,0.001,-0.192,0.499
Nose,1631720526250,-0.097,-0.189,0.566
Spine,1631720526250,-0.04,-0.086,0.792
Right Shoulder,1631720526250,-0.165,-0.078,0.87
Right Elbow,1631720526250,-0.299,0.084,1.02
Right Wrist,1631720526250,-0.261,0.15,0.799
Left Shoulder,1631720526250,0.066,-0.077,0.54
Left Elbow,1631720526250,0.236,0.018,0.592
Left Wrist,1631720526250,0.028,-0.111,0.523
Right Hip,1631720526250,,,
Right Knee,1631720526250,,,
Right Ankle,1631720526250,,,
Left Hip,1631720526250,,,
Left Knee,1631720526250,,,
Left Ankle,1631720526250,,,
Right Eye,1631720526250,-0.103,-0.2,0.544
Left Eye,1631720526250,-0.063,-0.211,0.525
Left Ear,1631720526250,-0.088,-0.18,0.571
Right Ear,1631720526250,-0.018,-0.192,0.523
Nose,1631720526288,,,
Spine,1631720526288,-0.038,-0.092,0.737
Right Shoulder,1631720526288,-0.165,-0.078,0.871
Right Elbow,1631720526288,-0.3,0.102,1.024
Right Wrist,1631720526288,-0.265,0.152,0.811
Left Shoulder,1631720526288,0.057,-0.077,0.542
Left Elbow,1631720526288,0.234,0.008,0.587
Left Wrist,1631720526288,0.01,-0.12,0.526
Right Hip,1631720526288,,,
Right Knee,1631720526288,,,
Right Ankle,1631720526288,,,
Left Hip,1631720526288,,,
Left Knee,1631720526288,,,
Left Ankle,1631720526288,,,
Right Eye,1631720526288,-0.13,-0.305,0.758
Left Eye,1631720526288,-0.063,-0.309,0.738
Left Ear,1631720526288,-0.116,-0.187,0.562
Right Ear,1631720526288,0.001,-0.306,0.794
Nose,1631720526319,,,
Spine,1631720526319,-0.04,-0.098,0.784
Right Shoulder,1631720526319,-0.179,-0.063,0.869
Right Elbow,1631720526319,-0.3,0.102,1.025
Right Wrist,1631720526319,-0.263,0.151,0.804
Left Shoulder,1631720526319,0.056,-0.085,0.535
Left Elbow,1631720526319,0.243,0.008,0.586
Left Wrist,1631720526319,0.018,-0.11,0.522
Right Hip,1631720526319,,,
Right Knee,1631720526319,,,
Right Ankle,1631720526319,,,
Left Hip,1631720526319,,,
Left Knee,1631720526319,,,
Left Ankle,1631720526319,,,
Right Eye,1631720526319,-0.13,-0.305,0.759
Left Eye,1631720526319,-0.063,-0.309,0.738
Left Ear,1631720526319,-0.116,-0.187,0.561
Right Ear,1631720526319,0.001,-0.304,0.789
Nose,1631720526352,-0.107,-0.189,0.566
Spine,1631720526352,-0.027,-0.099,0.792
Right Shoulder,1631720526352,-0.167,-0.096,0.882
Right Elbow,1631720526352,-0.279,0.066,1.01
Right Wrist,1631720526352,-0.299,0.155,0.915
Left Shoulder,1631720526352,0.057,-0.077,0.543
Left Elbow,1631720526352,0.244,0.008,0.587
Left Wrist,1631720526352,0.018,-0.118,0.516
Right Hip,1631720526352,,,
Right Knee,1631720526352,,,
Right Ankle,1631720526352,,,
Left Hip,1631720526352,,,
Left Knee,1631720526352,,,
Left Ankle,1631720526352,,,
Right Eye,1631720526352,-0.104,-0.201,0.547
Left Eye,1631720526352,-0.064,-0.213,0.529
Left Ear,1631720526352,,,
Right Ear,1631720526352,-0.008,-0.191,0.521
Nose,1631720526381,-0.117,-0.24,0.76
Spine,1631720526381,-0.055,-0.101,0.805
Right Shoulder,1631720526381,-0.187,-0.098,0.907
Right Elbow,1631720526381,-0.298,0.084,1.02
Right Wrist,1631720526381,-0.267,0.153,0.816
Left Shoulder,1631720526381,0.057,-0.086,0.541
Left Elbow,1631720526381,0.241,0.008,0.581
Left Wrist,1631720526381,0.036,-0.125,0.505
Right Hip,1631720526381,,,
Right Knee,1631720526381,,,
Right Ankle,1631720526381,,,
Left Hip,1631720526381,,,
Left Knee,1631720526381,,,
Left Ankle,1631720526381,,,
Right Eye,1631720526381,-0.151,-0.278,0.794
Left Eye,1631720526381,-0.066,-0.2,0.545
Left Ear,1631720526381,-0.155,-0.258,0.816
Right Ear,1631720526381,-0.018,-0.18,0.514
Nose,1631720526415,-0.101,-0.258,0.737
Spine,1631720526415,-0.041,-0.114,0.804
Right Shoulder,1631720526415,-0.186,-0.097,0.9
Right Elbow,1631720526415,-0.279,0.066,1.011
Right Wrist,1631720526415,-0.264,0.152,0.809
Left Shoulder,1631720526415,0.067,-0.122,0.767
Left Elbow,1631720526415,0.233,0.018,0.584
Left Wrist,1631720526415,,,
Right Hip,1631720526415,,,
Right Knee,1631720526415,,,
Right Ankle,1631720526415,,,
Left Hip,1631720526415,,,
Left Knee,1631720526415,,,
Left Ankle,1631720526415,,,
Right Eye,1631720526415,-0.148,-0.3,0.779
Left Eye,1631720526415,-0.054,-0.212,0.526
Left Ear,1631720526415,-0.168,-0.299,0.815
Right Ear,1631720526415,0.001,-0.185,0.505
Nose,1631720526448,-0.115,-0.248,0.744
Spine,1631720526448,-0.041,-0.114,0.805
Right Shoulder,1631720526448,-0.183,-0.08,0.886
Right Elbow,1631720526448,-0.281,0.084,1.019
Right Wrist,1631720526448,-0.269,0.155,0.825
Left Shoulder,1631720526448,0.068,-0.138,0.776
Left Elbow,1631720526448,0.231,0.018,0.581
Left Wrist,1631720526448,,,
Right Hip,1631720526448,,,
Right Knee,1631720526448,,,
Right Ankle,1631720526448,,,
Left Hip,1631720526448,,,
Left Knee,1631720526448,,,
Left Ankle,1631720526448,,,
Right Eye,1631720526448,-0.147,-0.298,0.774
Left Eye,1631720526448,-0.077,-0.29,0.752
Left Ear,1631720526448,-0.167,-0.297,0.809
Right Ear,1631720526448,,,
Nose,1631720526481,-0.113,-0.257,0.734
Spine,1631720526481,-0.055,-0.114,0.806
Right Shoulder,1631720526481,-0.199,-0.065,0.892
Right Elbow,1631720526481,-0.301,0.102,1.028
Right Wrist,1631720526481,-0.276,0.164,0.8
Left Shoulder,1631720526481,0.081,-0.137,0.772
Left Elbow,1631720526481,0.222,0.028,0.581
Left Wrist,1631720526481,0.108,-0.163,0.516
Right Hip,1631720526481,,,
Right Knee,1631720526481,,,
Right Ankle,1631720526481,,,
Left Hip,1631720526481,,,
Left Knee,1631720526481,,,
Left Ankle,1631720526481,,,
Right Eye,1631720526481,-0.162,-0.303,0.786
Left Eye,1631720526481,-0.09,-0.289,0.751
Left Ear,1631720526481,-0.184,-0.288,0.823
Right Ear,1631720526481,-0.026,-0.28,0.763
Nose,1631720526516,-0.114,-0.247,0.742
Spine,1631720526516,-0.054,-0.1,0.799
Right Shoulder,1631720526516,-0.194,-0.048,0.868
Right Elbow,1631720526516,-0.303,0.122,1.034
Right Wrist,1631720526516,-0.27,0.173,0.782
Left Shoulder,1631720526516,0.079,-0.121,0.759
Left Elbow,1631720526516,0.236,0.039,0.591
Left Wrist,1631720526516,0.142,-0.161,0.511
Right Hip,1631720526516,,,
Right Knee,1631720526516,,,
Right Ankle,1631720526516,,,
Left Hip,1631720526516,,,
Left Knee,1631720526516,,,
Left Ankle,1631720526516,,,
Right Eye,1631720526516,-0.164,-0.291,0.794
Left Eye,1631720526516,-0.09,-0.288,0.747
Left Ear,1631720526516,-0.184,-0.275,0.825
Right Ear,1631720526516,-0.027,-0.286,0.78
Nose,1631720526548,-0.113,-0.256,0.733
Spine,1631720526548,-0.054,-0.1,0.799
Right Shoulder,1631720526548,-0.22,-0.051,0.913
Right Elbow,1631720526548,-0.303,0.122,1.034
Right Wrist,1631720526548,-0.275,0.163,0.798
Left Shoulder,1631720526548,0.079,-0.12,0.757
Left Elbow,1631720526548,0.223,0.038,0.585
Left Wrist,1631720526548,0.174,-0.177,0.559
Right Hip,1631720526548,,,
Right Knee,1631720526548,,,
Right Ankle,1631720526548,,,
Left Hip,1631720526548,,,
Left Knee,1631720526548,,,
Left Ankle,1631720526548,,,
Right Eye,1631720526548,-0.163,-0.289,0.789
Left Eye,1631720526548,-0.09,-0.289,0.75
Left Ear,1631720526548,-0.201,-0.279,0.837
Right Ear,1631720526548,-0.027,-0.287,0.783
Nose,1631720526581,-0.113,-0.257,0.734
Spine,1631720526581,-0.054,-0.1,0.797
Right Shoulder,1631720526581,-0.219,-0.066,0.913
Right Elbow,1631720526581,-0.302,0.122,1.031
Right Wrist,1631720526581,-0.272,0.174,0.787
Left Shoulder,1631720526581,0.079,-0.12,0.757
Left Elbow,1631720526581,0.228,0.049,0.597
Left Wrist,1631720526581,,,
Right Hip,1631720526581,,,
Right Knee,1631720526581,,,
Right Ankle,1631720526581,,,
Left Hip,1631720526581,,,
Left Knee,1631720526581,,,
Left Ankle,1631720526581,,,
Right Eye,1631720526581,-0.159,-0.296,0.768
Left Eye,1631720526581,-0.09,-0.288,0.747
Left Ear,1631720526581,-0.2,-0.278,0.833
Right Ear,1631720526581,-0.027,-0.288,0.785
Nose,1631720526615,-0.126,-0.245,0.735
Spine,1631720526615,-0.054,-0.1,0.798
Right Shoulder,1631720526615,-0.219,-0.051,0.913
Right Elbow,1631720526615,-0.302,0.122,1.031
Right Wrist,1631720526615,-0.271,0.174,0.785
Left Shoulder,1631720526615,0.079,-0.121,0.759
Left Elbow,1631720526615,0.224,0.049,0.587
Left Wrist,1631720526615,0.213,-0.132,0.534
Right Hip,1631720526615,-2.127,6.388,15.498
Right Knee,1631720526615,,,
Right Ankle,1631720526615,,,
Left Hip,1631720526615,,,
Left Knee,1631720526615,,,
Left Ankle,1631720526615,,,
Right Eye,1631720526615,-0.16,-0.285,0.776
Left Eye,1631720526615,-0.09,-0.287,0.745
Left Ear,1631720526615,-0.215,-0.277,0.832
Right Ear,1631720526615,-0.027,-0.292,0.796
Nose,1631720526648,-0.125,-0.244,0.732
Spine,1631720526648,-0.054,-0.1,0.796
Right Shoulder,1631720526648,-0.215,-0.05,0.896
Right Elbow,1631720526648,-0.312,0.136,1.007
Right Wrist,1631720526648,-0.272,0.174,0.788
Left Shoulder,1631720526648,0.08,-0.121,0.763
Left Elbow,1631720526648,0.223,0.048,0.584
Left Wrist,1631720526648,0.21,-0.116,0.506
Right Hip,1631720526648,,,
Right Knee,1631720526648,,,
Right Ankle,1631720526648,,,
Left Hip,1631720526648,0.046,0.189,0.524
Left Knee,1631720526648,,,
Left Ankle,1631720526648,,,
Right Eye,1631720526648,-0.171,-0.295,0.766
Left Eye,1631720526648,-0.089,-0.286,0.743
Left Ear,1631720526648,-0.215,-0.276,0.83
Right Ear,1631720526648,-0.027,-0.293,0.8
Nose,1631720526682,-0.139,-0.244,0.734
Spine,1631720526682,-0.054,-0.1,0.799
Right Shoulder,1631720526682,-0.215,-0.05,0.895
Right Elbow,1631720526682,-0.309,0.135,0.999
Right Wrist,1631720526682,-0.271,0.174,0.786
Left Shoulder,1631720526682,0.08,-0.122,0.765
Left Elbow,1631720526682,0.225,0.059,0.59
Left Wrist,1631720526682,25.012,-11.634,65.535
Right Hip,1631720526682,,,
Right Knee,1631720526682,,,
Right Ankle,1631720526682,,,
Left Hip,1631720526682,0.043,0.186,0.495
Left Knee,1631720526682,,,
Left Ankle,1631720526682,,,
Right Eye,1631720526682,-0.176,-0.288,0.786
Left Eye,1631720526682,-0.102,-0.285,0.74
Left Ear,1631720526682,-0.21,-0.285,0.813
Right Ear,1631720526682,-0.013,-0.298,0.812
Nose,1631720526718,-0.124,-0.242,0.726
Spine,1631720526718,-0.067,-0.086,0.794
Right Shoulder,1631720526718,-0.217,-0.05,0.902
Right Elbow,1631720526718,-0.31,0.135,1
Right Wrist,1631720526718,-0.272,0.174,0.788
Left Shoulder,1631720526718,0.08,-0.122,0.768
Left Elbow,1631720526718,0.221,0.071,0.605
Left Wrist,1631720526718,4.749,-2.435,13.715
Right Hip,1631720526718,,,
Right Knee,1631720526718,,,
Right Ankle,1631720526718,,,
Left Hip,1631720526718,0.052,0.187,0.497
Left Knee,1631720526718,,,
Left Ankle,1631720526718,,,
Right Eye,1631720526718,-0.174,-0.286,0.781
Left Eye,1631720526718,-0.101,-0.284,0.737
Left Ear,1631720526718,-0.212,-0.273,0.819
Right Ear,1631720526718,-0.027,-0.29,0.792
Nose,1631720526749,-0.124,-0.24,0.722
Spine,1631720526749,-0.067,-0.086,0.794
Right Shoulder,1631720526749,-0.238,-0.051,0.92
Right Elbow,1631720526749,-0.308,0.134,0.994
Right Wrist,1631720526749,-0.27,0.173,0.784
Left Shoulder,1631720526749,0.08,-0.122,0.767
Left Elbow,1631720526749,0.227,0.084,0.624
Left Wrist,1631720526749,,,
Right Hip,1631720526749,,,
Right Knee,1631720526749,,,
Right Ankle,1631720526749,,,
Left Hip,1631720526749,,,
Left Knee,1631720526749,,,
Left Ankle,1631720526749,,,
Right Eye,1631720526749,-0.174,-0.286,0.78
Left Eye,1631720526749,-0.088,-0.283,0.735
Left Ear,1631720526749,-0.212,-0.273,0.82
Right Ear,1631720526749,-0.027,-0.288,0.784
Nose,1631720526781,-0.123,-0.24,0.719
Spine,1631720526781,-0.054,-0.099,0.793
Right Shoulder,1631720526781,-0.216,-0.065,0.897
Right Elbow,1631720526781,-0.309,0.135,0.997
Right Wrist,1631720526781,-0.273,0.175,0.79
Left Shoulder,1631720526781,,,
Left Elbow,1631720526781,0.22,0.097,0.636
Left Wrist,1631720526781,,,
Right Hip,1631720526781,,,
Right Knee,1631720526781,,,
Right Ankle,1631720526781,,,
Left Hip,1631720526781,,,
Left Knee,1631720526781,,,
Left Ankle,1631720526781,,,
Right Eye,1631720526781,-0.174,-0.286,0.78
Left Eye,1631720526781,-0.1,-0.282,0.731
Left Ear,1631720526781,-0.209,-0.282,0.806
Right Ear,1631720526781,-0.026,-0.297,0.771
Nose,1631720526814,-0.123,-0.239,0.717
Spine,1631720526814,,,
Right Shoulder,1631720526814,-0.191,-0.048,0.857
Right Elbow,1631720526814,-0.31,0.135,1.002
Right Wrist,1631720526814,-0.276,0.177,0.801
Left Shoulder,1631720526814,,,
Left Elbow,1631720526814,0.21,0.097,0.638
Left Wrist,1631720526814,,,
Right Hip,1631720526814,,,
Right Knee,1631720526814,,,
Right Ankle,1631720526814,,,
Left Hip,1631720526814,,,
Left Knee,1631720526814,,,
Left Ankle,1631720526814,,,
Right Eye,1631720526814,-0.176,-0.289,0.786
Left Eye,1631720526814,-0.088,-0.281,0.73
Left Ear,1631720526814,-0.208,-0.282,0.805
Right Ear,1631720526814,-0.026,-0.281,0.765
Nose,1631720526847,-0.111,-0.24,0.722
Spine,1631720526847,-0.055,-0.1,0.803
Right Shoulder,1631720526847,-0.225,-0.084,0.934
Right Elbow,1631720526847,-0.313,0.119,1.011
Right Wrist,1631720526847,-0.273,0.175,0.79
Left Shoulder,1631720526847,0.093,-0.121,0.764
Left Elbow,1631720526847,0.198,0.096,0.633
Left Wrist,1631720526847,,,
Right Hip,1631720526847,,,
Right Knee,1631720526847,,,
Right Ankle,1631720526847,,,
Left Hip,1631720526847,,,
Left Knee,1631720526847,,,
Left Ankle,1631720526847,,,
Right Eye,1631720526847,-0.157,-0.279,0.76
Left Eye,1631720526847,-0.088,-0.281,0.729
Left Ear,1631720526847,-0.21,-0.271,0.813
Right Ear,1631720526847,-0.026,-0.279,0.76
Nose,1631720526881,-0.111,-0.24,0.72
Spine,1631720526881,-0.055,-0.114,0.803
Right Shoulder,1631720526881,-0.216,-0.08,0.897
Right Elbow,1631720526881,-0.312,0.119,1.007
Right Wrist,1631720526881,-0.279,0.165,0.808
Left Shoulder,1631720526881,0.079,-0.12,0.756
Left Elbow,1631720526881,0.188,0.097,0.637
Left Wrist,1631720526881,0.009,0.025,0.513
Right Hip,1631720526881,,,
Right Knee,1631720526881,,,
Right Ankle,1631720526881,,,
Left Hip,1631720526881,,,
Left Knee,1631720526881,,,
Left Ankle,1631720526881,,,
Right Eye,1631720526881,-0.158,-0.281,0.765
Left Eye,1631720526881,-0.088,-0.281,0.729
Left Ear,1631720526881,-0.193,-0.268,0.804
Right Ear,1631720526881,-0.026,-0.28,0.763
Nose,1631720526916,-0.111,-0.239,0.719
Spine,1631720526916,-0.054,-0.099,0.793
Right Shoulder,1631720526916,-0.215,-0.065,0.896
Right Elbow,1631720526916,-0.26,0.163,0.796
Right Wrist,1631720526916,-0.278,0.165,0.806
Left Shoulder,1631720526916,0.079,-0.12,0.752
Left Elbow,1631720526916,0.151,0.105,0.62
Left Wrist,1631720526916,-0.042,0.033,0.498
Right Hip,1631720526916,,,
Right Knee,1631720526916,,,
Right Ankle,1631720526916,,,
Left Hip,1631720526916,,,
Left Knee,1631720526916,,,
Left Ankle,1631720526916,,,
Right Eye,1631720526916,-0.158,-0.281,0.765
Left Eye,1631720526916,-0.088,-0.281,0.729
Left Ear,1631720526916,-0.194,-0.269,0.806
Right Ear,1631720526916,-0.026,-0.279,0.761
Nose,1631720526950,-0.111,-0.24,0.72
Spine,1631720526950,-0.053,-0.085,0.785
Right Shoulder,1631720526950,-0.215,-0.05,0.894
Right Elbow,1631720526950,-0.218,0.175,0.789
Right Wrist,1631720526950,-0.267,0.153,0.819
Left Shoulder,1631720526950,0.078,-0.119,0.75
Left Elbow,1631720526950,0.153,0.107,0.631
Left Wrist,1631720526950,-0.043,0.051,0.513
Right Hip,1631720526950,,,
Right Knee,1631720526950,,,
Right Ankle,1631720526950,,,
Left Hip,1631720526950,,,
Left Knee,1631720526950,,,
Left Ankle,1631720526950,,,
Right Eye,1631720526950,-0.158,-0.281,0.767
Left Eye,1631720526950,-0.088,-0.281,0.728
Left Ear,1631720526950,-0.195,-0.27,0.811
Right Ear,1631720526950,-0.026,-0.28,0.762
Nose,1631720526982,-0.111,-0.239,0.719
Spine,1631720526982,-0.053,-0.098,0.785
Right Shoulder,1631720526982,-0.215,-0.065,0.896
Right Elbow,1631720526982,-0.243,0.18,0.88
Right Wrist,1631720526982,,,
Left Shoulder,1631720526982,0.078,-0.119,0.749
Left Elbow,1631720526982,0.13,0.105,0.621
Left Wrist,1631720526982,-0.068,0.067,0.495
Right Hip,1631720526982,,,
Right Knee,1631720526982,,,
Right Ankle,1631720526982,,,
Left Hip,1631720526982,,,
Left Knee,1631720526982,,,
Left Ankle,1631720526982,,,
Right Eye,1631720526982,-0.158,-0.281,0.765
Left Eye,1631720526982,-0.088,-0.281,0.729
Left Ear,1631720526982,-0.197,-0.273,0.819
Right Ear,1631720526982,-0.026,-0.281,0.765
Nose,1631720527015,-0.111,-0.24,0.721
Spine,1631720527015,-0.053,-0.098,0.784
Right Shoulder,1631720527015,-0.217,-0.066,0.903
Right Elbow,1631720527015,,,
Right Wrist,1631720527015,,,
Left Shoulder,1631720527015,0.078,-0.119,0.746
Left Elbow,1631720527015,0.118,0.105,0.62
Left Wrist,1631720527015,-0.068,0.076,0.497
Right Hip,1631720527015,,,
Right Knee,1631720527015,,,
Right Ankle,1631720527015,,,
Left Hip,1631720527015,0.059,0.36,0.84
Left Knee,1631720527015,,,
Left Ankle,1631720527015,,,
Right Eye,1631720527015,-0.157,-0.28,0.762
Left Eye,1631720527015,-0.088,-0.281,0.729
Left Ear,1631720527015,-0.21,-0.27,0.81
Right Ear,1631720527015,-0.026,-0.279,0.761
Nose,1631720527049,-0.122,-0.238,0.715
Spine,1631720527049,-0.053,-0.098,0.784
Right Shoulder,1631720527049,-0.195,-0.063,0.872
Right Elbow,1631720527049,,,
Right Wrist,1631720527049,,,
Left Shoulder,1631720527049,0.065,-0.117,0.738
Left Elbow,1631720527049,0.106,0.103,0.61
Left Wrist,1631720527049,-0.069,0.076,0.502
Right Hip,1631720527049,,,
Right Knee,1631720527049,,,
Right Ankle,1631720527049,,,
Left Hip,1631720527049,,,
Left Knee,1631720527049,,,
Left Ankle,1631720527049,,,
Right Eye,1631720527049,-0.175,-0.288,0.785
Left Eye,1631720527049,-0.087,-0.279,0.725
Left Ear,1631720527049,-0.208,-0.281,0.803
Right Ear,1631720527049,-0.026,-0.28,0.763
Nose,1631720527085,-0.122,-0.238,0.715
Spine,1631720527085,-0.053,-0.098,0.784
Right Shoulder,1631720527085,-0.195,-0.064,0.873
Right Elbow,1631720527085,-0.276,0.118,1
Right Wrist,1631720527085,,,
Left Shoulder,1631720527085,0.065,-0.117,0.738
Left Elbow,1631720527085,0.119,0.105,0.623
Left Wrist,1631720527085,-0.077,0.076,0.5
Right Hip,1631720527085,,,
Right Knee,1631720527085,,,
Right Ankle,1631720527085,,,
Left Hip,1631720527085,,,
Left Knee,1631720527085,,,
Left Ankle,1631720527085,,,
Right Eye,1631720527085,-0.173,-0.284,0.774
Left Eye,1631720527085,-0.087,-0.279,0.724
Left Ear,1631720527085,-0.207,-0.28,0.801
Right Ear,1631720527085,-0.026,-0.282,0.768
Nose,1631720527118,-0.136,-0.239,0.719
Spine,1631720527118,-0.053,-0.097,0.778
Right Shoulder,1631720527118,-0.193,-0.063,0.865
Right Elbow,1631720527118,-0.301,0.121,1.028
Right Wrist,1631720527118,,,
Left Shoulder,1631720527118,0.065,-0.132,0.742
Left Elbow,1631720527118,0.107,0.104,0.616
Left Wrist,1631720527118,-0.077,0.076,0.502
Right Hip,1631720527118,,,
Right Knee,1631720527118,,,
Right Ankle,1631720527118,,,
Left Hip,1631720527118,0.039,0.196,0.546
Left Knee,1631720527118,,,
Left Ankle,1631720527118,,,
Right Eye,1631720527118,-0.168,-0.29,0.751
Left Eye,1631720527118,-0.099,-0.279,0.724
Left Ear,1631720527118,-0.22,-0.293,0.798
Right Ear,1631720527118,-0.026,-0.284,0.775
Nose,1631720527149,-0.136,-0.238,0.715
Spine,1631720527149,-0.066,-0.097,0.779
Right Shoulder,1631720527149,-0.216,-0.065,0.897
Right Elbow,1631720527149,-0.305,0.123,1.04
Right Wrist,1631720527149,,,
Left Shoulder,1631720527149,0.065,-0.132,0.742
Left Elbow,1631720527149,0.107,0.104,0.618
Left Wrist,1631720527149,-0.086,0.076,0.501
Right Hip,1631720527149,,,
Right Knee,1631720527149,,,
Right Ankle,1631720527149,,,
Left Hip,1631720527149,,,
Left Knee,1631720527149,,,
Left Ankle,1631720527149,,,
Right Eye,1631720527149,-0.167,-0.288,0.747
Left Eye,1631720527149,-0.099,-0.279,0.725
Left Ear,1631720527149,-0.206,-0.278,0.794
Right Ear,1631720527149,-0.027,-0.286,0.779
Nose,1631720527184,-0.135,-0.237,0.712
Spine,1631720527184,-0.066,-0.098,0.779
Right Shoulder,1631720527184,-0.215,-0.065,0.892
Right Elbow,1631720527184,-0.304,0.123,1.04
Right Wrist,1631720527184,,,
Left Shoulder,1631720527184,0.052,-0.131,0.738
Left Elbow,1631720527184,0.107,0.104,0.618
Left Wrist,1631720527184,-0.086,0.076,0.501
Right Hip,1631720527184,,,
Right Knee,1631720527184,,,
Right Ankle,1631720527184,,,
Left Hip,1631720527184,,,
Left Knee,1631720527184,,,
Left Ankle,1631720527184,,,
Right Eye,1631720527184,-0.168,-0.275,0.751
Left Eye,1631720527184,-0.099,-0.279,0.723
Left Ear,1631720527184,-0.219,-0.291,0.793
Right Ear,1631720527184,-0.026,-0.296,0.767
Nose,1631720527216,-0.135,-0.237,0.711
Spine,1631720527216,-0.066,-0.097,0.778
Right Shoulder,1631720527216,-0.214,-0.065,0.892
Right Elbow,1631720527216,,,
Right Wrist,1631720527216,,,
